song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
Before You Get a Boyfriend.,57.0,253028.0,0.3720000000000001,0.537,0.7559999999999999,8.87e-05,4.0,0.0917,-6.524,0.0,0.321,81.449,4.0,0.7140000000000001
Begin (feat. Wales),64.0,242859.0,0.815,0.601,0.499,0.7120000000000001,6.0,0.109,-11.130999999999998,1.0,0.0343,96.981,4.0,0.531
Beginnings,59.0,73777.0,0.7879999999999999,0.612,0.183,0.599,6.0,0.108,-15.316,0.0,0.113,69.987,5.0,0.519
Behind (feat. Fiora),62.0,191181.0,0.0374,0.6809999999999999,0.9,0.00157,0.0,0.0816,-5.595,1.0,0.0739,123.001,4.0,0.457
Beige,54.5,192104.0,0.434,0.55,0.5955,0.034359499999999994,5.0,0.11349999999999999,-8.526,0.5,0.0902,133.526,4.0,0.16749999999999998
Being Boiled - Fast Version / 2003 Digital Remaster,43.0,234040.0,0.338,0.8640000000000001,0.755,0.0483,11.0,0.0595,-6.827000000000001,0.0,0.101,98.815,4.0,0.327
Bela Lugosi's Dead,55.0,577226.0,0.00352,0.453,0.721,0.833,11.0,0.698,-13.164,0.0,0.0533,149.55700000000004,4.0,0.601
Believe,71.0,233523.5,0.08815,0.6135,0.8765000000000001,0.0,6.25,0.07392499999999999,-6.2555,0.75,0.0605,130.63875,4.0,0.45475
Believe - Radio Edit,40.0,208124.0,0.0256,0.514,0.841,4.18e-05,6.0,0.109,-4.537,1.0,0.0475,127.972,4.0,0.442
Believe Me,40.0,211026.0,0.206,0.833,0.605,0.0,4.0,0.156,-5.042,0.0,0.0414,96.032,4.0,0.479
Believer,40.0,213625.5,0.058,0.6839999999999999,0.8400000000000001,0.00084,9.0,0.177,-3.922,0.0,0.08175,134.9795,4.0,0.72
Bella,53.5,204375.5,0.47250000000000003,0.7725,0.7825,0.0002365,5.5,0.1375,-5.0405,0.0,0.1905,99.03800000000001,4.0,0.6455
Bella Ciao,71.0,203769.0,0.00214,0.616,0.892,0.000186,4.0,0.227,-4.688,0.0,0.0462,129.991,4.0,0.235
Bella Señora,33.5,281233.0,0.3185,0.8739999999999999,0.8075000000000001,0.0,1.0,0.254,-9.1145,1.0,0.03565,120.9675,4.0,0.958
Bella ciao - HUGEL Remix,65.0,164954.0,0.218,0.8420000000000001,0.488,0.00718,11.0,0.0877,-7.856,0.0,0.0844,126.019,4.0,0.647
Bella y Sensual,78.0,204700.0,0.228,0.635,0.713,0.0,11.0,0.0506,-6.909,1.0,0.0937,179.864,4.0,0.7490000000000001
Belong,50.5,184949.0,0.321,0.6805000000000001,0.796,0.44800078499999996,6.0,0.1064,-4.702,0.5,0.052250000000000005,117.96199999999999,4.0,0.486
Belong To U,44.0,202574.0,0.586,0.633,0.765,6.890000000000001e-05,1.0,0.0966,-5.732,1.0,0.0474,100.934,4.0,0.489
Belong To You (feat. 6LACK) - Remix [Bonus Track],70.0,185617.0,0.274,0.605,0.5529999999999999,0.0152,10.0,0.184,-10.845,0.0,0.101,152.076,4.0,0.62
Bemba Colora,15.0,210400.0,0.775,0.455,0.564,0.03,5.0,0.249,-7.404,0.0,0.0331,143.855,4.0,0.85
Bembé,33.0,265006.0,0.0214,0.653,0.893,0.0,2.0,0.228,-4.395,0.0,0.053,127.992,4.0,0.262
Bemoon Ta Bemoonam,19.0,174506.0,0.907,0.526,0.531,0.0,5.0,0.248,-6.823,1.0,0.0611,180.033,3.0,0.807
Bend Down Pause,50.0,197276.0,0.22,0.895,0.956,0.0,4.0,0.34,-2.599,1.0,0.182,100.03,4.0,0.8140000000000001
Bendicion,47.0,119360.0,0.0387,0.647,0.863,0.0,10.0,0.243,-2.32,0.0,0.292,109.352,5.0,0.496
Bendicion Mami,18.0,281666.0,0.00913,0.628,0.805,0.0,10.0,0.252,-5.908,0.0,0.324,158.42700000000005,4.0,0.379
Bennie And The Jets - Remastered 2014,23.0,322548.0,0.251,0.6659999999999999,0.6679999999999999,5.77e-06,0.0,0.499,-7.961,1.0,0.0523,132.666,4.0,0.765
Benz Truck (гелик),78.0,159986.0,0.0498,0.602,0.762,0.00819,2.0,0.121,-6.149,0.0,0.0347,92.02,4.0,0.112
Berzerk,16.0,238653.0,0.0261,0.727,0.873,0.0,2.0,0.246,-4.0710000000000015,1.0,0.338,95.122,4.0,0.674
Besame Mucho,6.25,228003.25,0.70775,0.6245,0.4465,0.05625,4.5,0.11875,-11.36375,0.25,0.0413,140.4085,4.0,0.75675
Besitos,53.0,264657.0,0.000158,0.434,0.907,2.51e-06,6.0,0.321,-3.967,1.0,0.0468,150.046,4.0,0.391
Beso A Beso... Dulcemente,34.5,252213.0,0.578,0.416,0.499,0.0,1.0,0.163,-6.7360000000000015,1.0,0.03,126.918,4.0,0.439
Best,47.0,199384.0,0.0692,0.769,0.506,2.1e-06,0.0,0.071,-8.079,1.0,0.0421,129.97899999999998,4.0,0.4920000000000001
Best Day Of My Life,50.0,194166.5,0.0577,0.6729999999999999,0.9015,0.0003545,2.0,0.0644,-2.3785,1.0,0.03475,100.009,4.0,0.512
Best Days - Acoustic,49.0,179063.0,0.919,0.655,0.127,0.0,5.0,0.105,-11.036,1.0,0.0467,150.407,4.0,0.436
Best Friend,27.0,242862.0,0.1365,0.7895000000000001,0.7595000000000001,0.0,0.0,0.30989999999999995,-5.5555,1.0,0.1359,116.483,4.0,0.618
Best Life,78.0,200265.0,0.211,0.845,0.6679999999999999,0.0,1.0,0.122,-6.702000000000001,0.0,0.0447,106.017,4.0,0.721
Best Part,75.0,209400.0,0.795,0.473,0.371,0.0,4.0,0.109,-10.219,0.0,0.0405,75.208,4.0,0.413
Best Part (feat. H.E.R.),82.0,209831.0,0.8079999999999999,0.524,0.364,0.0,7.0,0.1,-10.209,1.0,0.0367,75.24,4.0,0.436
Best Part of Us,25.0,241040.0,0.142,0.76,0.679,0.0814,10.0,0.101,-7.966,0.0,0.0354,113.989,4.0,0.598
Best Years,60.0,287272.0,0.0618,0.8859999999999998,0.57,0.0,6.0,0.058600000000000006,-7.352999999999999,0.0,0.171,132.001,4.0,0.5379999999999999
Best for You,42.0,189913.0,0.5589999999999999,0.72,0.412,0.0125,4.0,0.11,-12.951,0.0,0.0605,115.016,4.0,0.35
Best of Friends,43.0,210067.0,8.55e-06,0.237,0.88,0.84,0.0,0.085,-3.945,1.0,0.0505,130.144,4.0,0.309
Best of My Love,66.0,220560.0,0.447,0.784,0.713,0.14,0.0,0.0904,-6.865,1.0,0.0339,115.443,4.0,0.97
Best of You,62.0,256600.0,0.00701,0.37,0.944,2.9e-06,1.0,0.135,-4.979,0.0,0.0767,130.315,4.0,0.345
Betray And Degrade,62.0,244346.0,9.85e-05,0.58,0.737,0.0367,10.0,0.0823,-4.795,1.0,0.0335,92.0,4.0,0.506
Betrayed,42.333333333333336,196550.0,0.2775433333333333,0.7156666666666668,0.4246666666666667,0.30933333333333335,7.0,0.18433333333333335,-10.143333333333333,0.3333333333333333,0.15733333333333335,119.64866666666667,4.0,0.25
Betrayed by Light,36.0,232164.0,0.000644,0.123,0.856,0.926,8.0,0.379,-6.114,0.0,0.208,147.916,4.0,0.0346
Betta Riddim,38.0,207454.0,0.0876,0.838,0.8270000000000001,0.0254,1.0,0.04,-5.211,1.0,0.121,124.03,4.0,0.74
Bette Davis Eyes - Radio Edit; 1997 Remastered Version,26.0,221773.0,0.125,0.655,0.5329999999999999,0.0,5.0,0.245,-12.173,1.0,0.03,116.055,4.0,0.515
Better,71.8125,223996.6875,0.165025,0.59075,0.5705,0.2758165375,1.125,0.1284375,-9.5108125,0.125,0.08250625,99.984,4.0,0.20775000000000002
Better - SG Lewis x Clairo,68.0,193761.0,0.05,0.6990000000000001,0.583,0.00029,6.0,0.091,-9.731,0.0,0.0357,109.001,4.0,0.484
Better Boat (feat. Mindy Smith),59.0,224945.0,0.8270000000000001,0.574,0.265,2.25e-05,6.0,0.133,-11.3,1.0,0.0302,143.808,4.0,0.394
Better Class Of Losers,48.0,160360.0,0.194,0.59,0.6859999999999999,0.0,7.0,0.2,-6.997999999999998,1.0,0.0364,179.387,4.0,0.733
Better Days (And The Bottom Drops Out),54.0,207026.0,0.173,0.758,0.8959999999999999,3.18e-05,9.0,0.136,-3.3110000000000004,1.0,0.0501,94.911,4.0,0.797
Better Dayz,59.0,266482.0,0.272,0.53,0.685,0.0,2.0,0.117,-7.919999999999999,1.0,0.412,82.649,4.0,0.741
Better Give U Up,65.0,256800.0,0.176,0.525,0.72,0.00648,11.0,0.0769,-6.916,0.0,0.1689999999999999,91.708,4.0,0.483
Better Life,33.0,286693.0,0.291,0.5479999999999999,0.838,2.7000000000000004e-06,1.0,0.179,-4.981,1.0,0.0363,98.007,4.0,0.672
Better Man,65.5,226375.0,0.0897,0.595,0.8494999999999999,0.0,2.5,0.0747,-3.7935,1.0,0.060450000000000004,120.96350000000001,4.0,0.515
Better Not (feat. Wafia),80.0,222865.0,0.278,0.7829999999999999,0.537,0.0,9.0,0.229,-2.9210000000000003,1.0,0.0749,113.977,4.0,0.392
Better Now,95.0,231266.0,0.354,0.68,0.563,0.0,10.0,0.136,-5.842999999999999,1.0,0.0454,145.028,4.0,0.374
Better Off Alone,67.5,205204.0,0.009935,0.785,0.6579999999999999,0.38050391999999994,8.0,0.19649999999999998,-7.763999999999999,0.5,0.0837,129.4655,4.0,0.6
Better Off Gone,73.0,182084.0,0.117,0.672,0.622,0.0,5.0,0.113,-7.421,0.0,0.176,100.016,4.0,0.561
Better Off Gone (Acoustic Sessions),29.0,204004.0,0.701,0.423,0.393,0.0,3.0,0.211,-5.909,1.0,0.0291,179.921,4.0,0.467
Better Place,40.0,215466.0,0.000102,0.357,0.89,0.0,6.0,0.221,-3.445,1.0,0.0579,187.807,4.0,0.456
Better Than This,27.0,227078.0,0.0148,0.527,0.931,0.0,0.0,0.121,-4.743,0.0,0.112,129.738,4.0,0.288
Better Together,58.666666666666664,205355.33333333334,0.41033333333333327,0.8406666666666668,0.3313333333333333,4.673333333333333e-06,6.333333333333333,0.11933333333333333,-9.901000000000002,0.3333333333333333,0.0664,110.10433333333333,4.0,0.574
Better With You,68.0,196018.0,0.265,0.784,0.4370000000000001,6.979999999999999e-05,5.0,0.126,-7.8679999999999986,1.0,0.0509,90.00299999999999,4.0,0.47
Better With You in It,32.0,313892.0,0.0256,0.481,0.465,0.0,1.0,0.218,-8.854,1.0,0.104,138.001,4.0,0.0993
Better Without You,60.0,174429.0,0.21,0.57,0.725,0.0,5.0,0.225,-6.765,0.0,0.273,111.625,5.0,0.6829999999999999
Better in Time,73.0,234173.0,0.512,0.584,0.7,2.43e-05,6.0,0.13,-4.251,1.0,0.0506,163.953,4.0,0.5489999999999999
Betterman,34.0,206153.0,0.0105,0.617,0.486,0.00189,5.0,0.115,-8.251,1.0,0.0265,77.97800000000002,4.0,0.321
Betty Boop,56.0,234146.0,0.294,0.7959999999999999,0.662,0.00112,7.0,0.0814,-5.676,0.0,0.0508,123.02,4.0,0.466
Beverly Hills,4.0,196066.0,0.0907,0.555,0.825,0.0,5.0,0.32,-3.779,1.0,0.142,175.61,4.0,0.75
Beware the Dog,1.0,201466.0,0.15,0.716,0.91,0.0,5.0,0.0796,-3.492,1.0,0.12,129.96200000000002,4.0,0.6859999999999999
Beyond,73.75,240600.0,0.229,0.58,0.687,0.0,6.0,0.109,-5.4,1.0,0.106,76.014,4.0,0.187
Bezan Tar,32.0,285000.0,0.792,0.5670000000000001,0.406,8.01e-05,6.0,0.11,-10.724,0.0,0.0534,147.483,4.0,0.6759999999999999
Bia Benevisim,34.0,315520.0,0.527,0.464,0.682,0.0,9.0,0.163,-7.414,0.0,0.0533,146.513,3.0,0.5589999999999999
Bicycle,48.0,193995.0,0.049,0.752,0.491,0.0,8.0,0.34,-9.682,0.0,0.0458,122.99,4.0,0.73
Bicycle (feat. klei),61.0,199600.0,0.201,0.7559999999999999,0.633,0.165,0.0,0.184,-7.883999999999999,1.0,0.136,118.99,4.0,0.415
Bidi Bidi Bom Bom,64.0,187560.0,0.102,0.569,0.721,3.3799999999999995e-05,10.0,0.204,-5.888999999999999,1.0,0.0375,180.06,4.0,0.927
Bidi Bidi Bom Bom - 1994 Version,57.0,210626.0,0.332,0.58,0.527,2.96e-06,10.0,0.101,-11.505,1.0,0.0441,180.021,4.0,0.905
Big Amount,62.0,188069.0,0.0124,0.687,0.8290000000000001,0.0,3.0,0.107,-4.204,0.0,0.26,133.85399999999998,4.0,0.154
Big Bad John,55.0,182560.0,0.596,0.516,0.457,0.0,8.0,0.106,-12.609000000000002,1.0,0.184,173.93400000000003,4.0,0.455
Big Bang - Radio Edit,48.0,236333.0,0.0312,0.628,0.8690000000000001,0.0076799999999999,6.0,0.1369999999999999,-6.577999999999999,0.0,0.051,131.042,4.0,0.446
"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",62.0,238373.0,0.00582,0.743,0.339,0.0,1.0,0.0812,-7.678,1.0,0.409,203.927,4.0,0.118
Big Black Car,68.0,217466.0,0.897,0.5720000000000001,0.183,0.00275,3.0,0.103,-16.069000000000006,1.0,0.0323,110.029,4.0,0.404
Big Boy - Wavy Boy Smith X Skrapz,53.0,196720.0,0.154,0.573,0.789,0.0,9.0,0.348,-3.874,0.0,0.333,120.038,5.0,0.378
Big Deal,70.0,159880.0,0.00988,0.7200000000000001,0.735,0.0,0.0,0.162,-3.188,1.0,0.055,160.093,4.0,0.243
Big For Your Boots,68.0,238418.0,0.0313,0.515,0.902,0.0,6.0,0.093,-4.729,0.0,0.383,174.58900000000003,5.0,0.628
Big Iron,65.0,235733.0,0.8029999999999999,0.726,0.474,0.0,1.0,0.258,-7.834,0.0,0.0491,116.027,4.0,0.57
Big Jet Plane,34.0,239133.0,0.24,0.7625,0.385,0.007115,10.0,0.128,-8.671,0.0,0.027749999999999997,109.948,4.0,0.2665
Big Light - Rerun Remix,58.0,298928.0,0.000116,0.738,0.6920000000000001,0.89,4.0,0.111,-7.417000000000002,0.0,0.0348,116.0,4.0,0.41
Big Poppa,73.0,252746.0,0.4320000000000001,0.778,0.578,0.0,9.0,0.138,-7.22,0.0,0.274,84.48700000000002,4.0,0.758
Big Racks,48.0,191821.0,0.364,0.713,0.537,0.0,1.0,0.265,-7.392,0.0,0.0878,76.753,4.0,0.299
Big River,51.0,151426.0,0.8540000000000001,0.632,0.5589999999999999,0.000103,5.0,0.127,-10.49,1.0,0.0674,182.942,4.0,0.884
Big Shot (with Travis Scott),61.5,221826.0,0.007775000000000001,0.8625,0.4865,0.0,1.0,0.101,-9.112,1.0,0.2145,130.02100000000002,4.0,0.26649999999999996
Big Yellow Taxi,67.0,134800.0,0.579,0.611,0.47,0.0,4.0,0.581,-9.135,1.0,0.0356,85.527,4.0,0.97
Bigfoot - Dillon Francis Remix,39.0,169714.0,0.00203,0.519,0.908,0.91,1.0,0.494,-4.002,1.0,0.0859,140.11,4.0,0.177
Bigger Than You (feat. Drake & Quavo),82.0,225893.0,0.247,0.888,0.515,0.0,1.0,0.446,-6.2459999999999996,1.0,0.271,141.009,4.0,0.264
Bigger Than the Beatles,48.0,235440.0,0.182,0.716,0.84,0.0,7.0,0.0413,-6.21,1.0,0.0325,119.631,4.0,0.635
Bigroom Never Dies,64.0,175846.0,0.000732,0.715,0.948,0.0206,8.0,0.315,-4.887,1.0,0.0532,129.969,4.0,0.165
Bilingual,35.0,204250.0,0.0682,0.879,0.866,0.0777,11.0,0.0825,-5.492999999999999,1.0,0.0908,128.017,4.0,0.679
Bilitis,46.0,263041.0,0.515,0.76,0.16,0.868,1.0,0.3229999999999999,-15.827,1.0,0.0405,120.001,4.0,0.198
Billets verts,75.0,168856.0,0.642,0.662,0.59,1.82e-06,1.0,0.108,-8.762,1.0,0.0745,154.05100000000004,4.0,0.393
Billie Jean,84.0,293826.0,0.0236,0.92,0.654,0.0158,11.0,0.0359,-3.051,0.0,0.0401,117.046,4.0,0.847
Billionaire (feat. Bruno Mars),73.0,211160.0,0.297,0.633,0.6729999999999999,0.0,6.0,0.206,-6.403,0.0,0.258,86.77600000000002,4.0,0.659
"Bills, Bills, Bills",65.0,256026.0,0.139,0.845,0.5760000000000001,0.0,11.0,0.0764,-5.15,0.0,0.153,127.641,4.0,0.461
Bipolar,80.0,219880.0,0.324,0.8,0.693,0.0,1.0,0.123,-5.72,1.0,0.0499,152.08100000000005,4.0,0.424
Birdhouse In Your Soul,58.0,198920.0,0.00381,0.61,0.8190000000000001,7.92e-06,8.0,0.285,-8.323,1.0,0.0666,100.057,4.0,0.454
Birdie Girl - Radio Mix,53.0,210000.0,0.0187,0.7829999999999999,0.7609999999999999,0.126,5.0,0.125,-6.682,0.0,0.104,111.964,4.0,0.5379999999999999
Birthday,48.5,212429.5,0.10335,0.7725,0.698,0.0,7.5,0.1285,-5.6899999999999995,0.5,0.0723,130.00549999999998,4.0,0.6605000000000001
Birthday Bitch,61.0,197466.0,0.000938,0.963,0.677,0.000103,0.0,0.171,-9.806,1.0,0.114,102.482,4.0,0.503
Birthday Boy (feat. Zack Villere),53.0,186461.0,0.606,0.828,0.387,2e-05,2.0,0.0724,-12.242,1.0,0.113,129.997,4.0,0.207
Birthday Sex,70.0,226506.0,0.261,0.675,0.545,0.0,7.0,0.162,-5.614,0.0,0.0443,60.048,4.0,0.445
Bitch,55.5,199166.5,0.01395,0.7245,0.79,4.815e-05,7.0,0.06105,-5.292999999999999,1.0,0.09899999999999999,109.16,4.0,0.5525
Bite,49.0,168212.0,0.024,0.757,0.745,0.000603,4.0,0.11,-4.934,0.0,0.0364,111.945,4.0,0.253
Bitter Sweet Symphony,32.0,358426.0,0.0415,0.389,0.8889999999999999,0.0,9.0,0.463,-6.546,1.0,0.044199999999999996,171.12099999999995,4.0,0.524
Bittersweet,63.0,168566.0,0.523,0.652,0.726,0.00255,11.0,0.0967,-5.066,0.0,0.153,120.197,4.0,0.515
Bittersweet Symphony / Baba O'Riley / Last Friday Night / Hollaback Girl,23.0,179053.0,0.552,0.521,0.823,0.0,3.0,0.31,-6.147,1.0,0.0744,116.553,4.0,0.665
BlaBla,76.0,216717.0,0.0366,0.852,0.7879999999999999,3.41e-06,6.0,0.0938,-6.369,1.0,0.248,111.975,4.0,0.524
Black,55.0,241606.0,0.19000665,0.7229999999999999,0.813,0.094,6.0,0.09129999999999999,-6.005,0.5,0.22990000000000002,131.996,4.0,0.7645
Black & Blue - Netsky Remix,43.0,314626.0,0.0695,0.474,0.894,0.0,10.0,0.134,-2.604,0.0,0.08,174.102,4.0,0.464
Black & Gold - Radio Edit,56.0,210360.0,0.00119,0.551,0.794,0.0,4.0,0.112,-4.863,0.0,0.104,135.947,4.0,0.334
Black - Original Mix,36.0,255000.0,0.0903,0.691,0.963,0.0672,9.0,0.0426,-3.279,1.0,0.156,128.018,4.0,0.199
Black And White Town,44.0,262896.0,0.000109,0.287,0.815,0.265,1.0,0.159,-6.593999999999999,1.0,0.0436,171.653,4.0,0.302
Black And Yellow,75.0,217666.0,0.0646,0.684,0.8340000000000001,0.0,2.0,0.271,-4.524,0.0,0.0675,164.02,4.0,0.5379999999999999
Black Beatles,79.0,291893.0,0.142,0.794,0.632,0.0,0.0,0.128,-6.162999999999999,1.0,0.0649,145.92600000000004,4.0,0.355
Black Beatles - Acoustic,68.0,211781.0,0.8540000000000001,0.7120000000000001,0.321,0.0,9.0,0.121,-7.735,1.0,0.034,118.045,4.0,0.209
Black Belt,41.0,258826.0,0.0227,0.965,0.393,0.000531,5.0,0.353,-9.904,0.0,0.0835,120.011,4.0,0.604
Black Betty,68.0,237893.0,0.018,0.465,0.865,0.00135,11.0,0.0769,-9.573,0.0,0.098,117.528,4.0,0.677
Black Butterfly,33.0,265226.0,0.474,0.455,0.455,0.000301,2.0,0.132,-11.899,0.0,0.0362,129.467,4.0,0.162
Black Cat,44.0,203893.0,0.000423,0.394,0.931,0.0,11.0,0.8170000000000001,-3.42,0.0,0.0699,79.893,4.0,0.665
Black Coffee,43.0,112500.0,0.000304,0.736,0.7040000000000001,0.695,2.0,0.642,-10.026,1.0,0.135,127.989,4.0,0.391
Black Future,23.0,136438.0,0.0534,0.7490000000000001,0.444,5.16e-06,4.0,0.115,-12.634,0.0,0.389,146.0,4.0,0.26
Black Gold (special guest: Algebra Blessett),26.0,314746.0,0.622,0.416,0.433,7.43e-05,7.0,0.351,-9.995,0.0,0.104,83.602,4.0,0.463
Black Hole,42.0,112291.0,0.000545,0.643,0.565,0.836,7.0,0.195,-3.718,0.0,0.0411,145.996,4.0,0.0722
Black Hole Sun,47.0,318313.0,0.0002695,0.355,0.771,9.475e-05,6.0,0.07425000000000001,-6.907,1.0,0.038650000000000004,105.6375,4.0,0.1765
Black Holes (Solid Ground),34.5,184969.0,0.061775,0.5549999999999999,0.7949999999999999,8.175000000000001e-05,11.0,0.1525,-5.6685,0.0,0.035449999999999995,92.0085,4.0,0.275
Black Hoodie,42.0,209746.0,0.000462,0.397,0.992,0.0,1.0,0.322,-1.271,0.0,0.304,102.092,4.0,0.301
Black Is The Soul,56.0,241146.0,1.77e-05,0.465,0.946,0.0844,9.0,0.134,-4.205,1.0,0.068,133.80200000000002,4.0,0.338
Black Magic,40.666666666666664,195120.66666666666,0.08367666666666666,0.6253333333333333,0.8913333333333333,5.877e-05,4.0,0.15356666666666666,-3.604333333333333,1.0,0.1257,123.95966666666668,4.0,0.5643333333333334
Black Magic Woman,66.0,195866.0,0.679,0.4970000000000001,0.552,0.0314,9.0,0.089,-7.102,0.0,0.0307,124.359,4.0,0.633
Black Mags pt. II,7.0,195750.0,0.00757,0.8029999999999999,0.263,0.00044,1.0,0.069,-19.313,1.0,0.523,80.028,4.0,0.264
Black Moss,55.0,248349.0,0.916,0.4320000000000001,0.267,0.00107,11.0,0.122,-11.739,1.0,0.031,131.02,4.0,0.158
Black Skinhead,76.0,188013.0,0.000954,0.775,0.823,0.0,1.0,0.144,-6.091,1.0,0.271,130.041,4.0,0.273
Black Snake,42.0,182880.0,0.00788,0.778,0.703,0.00325,0.0,0.148,-4.453,1.0,0.0297,104.696,4.0,0.968
Black Velvet,72.0,287440.0,0.273,0.754,0.366,9.04e-05,8.0,0.106,-10.07,1.0,0.0312,91.147,4.0,0.469
Black Wedding (feat. Rob Halford),66.0,247373.0,0.00796,0.54,0.967,0.0,1.0,0.6829999999999999,-4.174,0.0,0.162,136.89600000000002,4.0,0.293
Black Widow - DJ Turkish Remix,49.0,187208.0,0.0273,0.768,0.873,6.15e-06,10.0,0.6759999999999999,-3.111,0.0,0.136,163.955,4.0,0.8
Black Willow - Single Version,47.0,239458.0,0.852,0.672,0.339,0.0139,3.0,0.114,-9.696,0.0,0.0247,139.988,4.0,0.304
Black or White - Single Version,71.0,202853.0,0.0824,0.741,0.894,0.0527,4.0,0.089,-3.826,1.0,0.0495,114.869,4.0,0.96
Blackened Sun,7.0,225853.0,1.8e-06,0.158,0.951,0.00922,1.0,0.0948,-3.674,1.0,0.0901,94.36,4.0,0.25
Blackheart Heights,34.0,204669.0,0.0681,0.669,0.564,0.0,5.0,0.1,-6.5120000000000005,1.0,0.0778,83.057,4.0,0.148
Blah,47.0,188440.0,0.0255,0.723,0.687,0.000207,11.0,0.124,-4.632,0.0,0.2,173.747,4.0,0.777
Blah Blah Blah,60.0,183518.0,0.00897,0.612,0.963,0.00378,5.0,0.294,-3.912,0.0,0.0531,138.009,4.0,0.179
Blame Game,62.0,469866.0,0.305,0.425,0.581,6.3e-05,10.0,0.11,-5.964,0.0,0.0646,83.352,4.0,0.636
Blank Generation,3.0,162075.0,0.129,0.44,0.85,3.79e-06,7.0,0.0959,-6.1960000000000015,1.0,0.165,138.571,4.0,0.637
Blank Space - Focus Version,39.0,261558.0,0.715,0.379,0.0836,0.8109999999999999,11.0,0.0831,-22.86,1.0,0.0273,89.986,4.0,0.0371
Blaxploitation,66.0,133056.0,0.091,0.8909999999999999,0.8270000000000001,1.53e-06,11.0,0.221,-6.138999999999999,1.0,0.351,100.987,4.0,0.861
Bleed - Non-LP Version,1.0,215400.0,0.000248,0.513,0.905,0.00117,10.0,0.112,-3.781,1.0,0.0939,150.727,4.0,0.5660000000000001
Bleeding Love,81.0,262466.0,0.188,0.638,0.6559999999999999,0.0,5.0,0.146,-5.886,1.0,0.0357,104.036,4.0,0.225
Bleepers,62.0,132178.0,0.326,0.75,0.555,0.923,6.0,0.0972,-7.3,1.0,0.0793,92.951,4.0,0.436
"Blen, Blen, Blen",34.0,195253.0,0.71,0.542,0.7440000000000001,5.2e-05,7.0,0.128,-8.573,1.0,0.0855,122.851,4.0,0.773
Bless (What It's Like),49.0,236993.0,0.346,0.743,0.603,1.87e-05,6.0,0.115,-7.6389999999999985,0.0,0.245,114.988,4.0,0.7140000000000001
Blessin Me,48.0,282826.0,0.308,0.286,0.7609999999999999,0.0,5.0,0.355,-4.793,1.0,0.108,159.16,4.0,0.329
Blessings,53.0,161832.0,0.0827,0.8009999999999999,0.5670000000000001,2.71e-05,8.0,0.099,-8.097999999999999,1.0,0.214,135.06,4.0,0.518
Bleu Chanel,42.0,144103.0,0.35,0.846,0.507,0.0,8.0,0.114,-4.364,0.0,0.0747,135.024,4.0,0.652
Blind - Radio Edit,61.0,345560.0,0.00542,0.716,0.914,0.000218,7.0,0.0504,-6.907,0.0,0.0341,118.579,4.0,0.69
Blind Contour Drawing For Piano,46.0,314676.0,0.941,0.116,0.122,0.7859999999999999,9.0,0.0721,-20.572,1.0,0.0374,69.32600000000001,3.0,0.0554
Blinded,54.0,183250.0,0.0133,0.618,0.809,0.0,4.0,0.0372,-3.463,1.0,0.0518,110.072,4.0,0.536
Blister In The Sun,12.0,144946.0,0.318,0.725,0.5579999999999999,0.0,0.0,0.0976,-8.557,1.0,0.125,96.969,4.0,0.88
Blister in the Sun - 2002 Remastered Version,69.0,144333.0,0.219,0.701,0.261,0.0,0.0,0.0821,-19.846,1.0,0.0938,97.042,4.0,0.89
Blk/ Wooomen/ chant,16.0,66093.0,0.936,0.688,0.127,1.32e-05,7.0,0.0943,-18.816,1.0,0.8909999999999999,88.50399999999998,4.0,0.377
Block You (feat. Deko),53.0,178186.0,0.281,0.836,0.491,0.0,2.0,0.415,-8.189,0.0,0.381,131.99200000000002,4.0,0.273
Bloggers,48.0,241005.0,0.00058,0.792,0.624,0.014,1.0,0.178,-7.233,1.0,0.0693,128.509,4.0,0.189
Blonde,2.0,200813.0,0.00739,0.55,0.941,0.0,7.0,0.0651,-2.467,1.0,0.142,136.993,4.0,0.469
Blood,4.0,207586.0,0.012,0.534,0.95,1.91e-06,9.0,0.413,-2.712,0.0,0.161,140.071,4.0,0.527
Blood / / Water,21.0,216720.0,0.0016,0.512,0.884,0.00215,6.0,0.0763,-5.659,0.0,0.168,154.019,4.0,0.649
Blood Diamonds,45.0,256959.0,0.121,0.58,0.579,0.0,2.0,0.209,-9.357,1.0,0.288,149.764,4.0,0.498
Blood In The Cut,64.0,188706.0,0.118,0.77,0.655,0.0234,2.0,0.125,-5.369,1.0,0.0316,129.964,4.0,0.639
Blood Pressure,46.0,214466.0,0.0236,0.81,0.519,0.0,1.0,0.126,-9.899,1.0,0.304,94.035,4.0,0.131
Bloodbuzz Ohio,57.0,275933.0,0.0554,0.39,0.8340000000000001,0.18,9.0,0.103,-6.367000000000001,1.0,0.0444,157.077,4.0,0.684
Bloodfeather,59.0,234093.0,0.000383,0.547,0.792,0.000259,9.0,0.106,-5.645,0.0,0.035,97.998,4.0,0.395
Bloodfire,43.0,175441.0,0.000401,0.569,0.973,0.907,10.0,0.0608,-4.051,1.0,0.0497,126.014,4.0,0.594
